x_m,y_m,width_left_m,width_right_m,vx_mps
-42.9622714,3.1049777,1.1302959,1.0264197,11.6464348
-43.0186047,3.1875679,1.1323864,1.0255905,11.66856
-43.0749371,3.2701584,1.1344769,1.0247613,11.6905549
-43.1312679,3.35275,1.1365674,1.0239321,11.7124206
-43.1875963,3.4353431,1.1386579,1.0231029,11.734158
-43.2439214,3.5179382,1.1407484,1.0222737,11.7557684
-43.3002425,3.600536,1.1428389,1.0214445,11.7772527
-43.3565587,3.6831371,1.1449294,1.0206153,11.7986119
-43.4128692,3.7657418,1.1470208,1.0197546,11.8198472
-43.4691732,3.8483509,1.1491146,1.0188229,11.8409595
-43.5254705,3.9309656,1.1512083,1.0178912,11.8619497
-43.5817596,4.0135857,1.153302,1.0169594,11.8828189
-43.6380398,4.0962118,1.1553957,1.0160277,11.9035681
-43.6943103,4.1788444,1.1574894,1.015096,11.9241982
-43.7505702,4.2614841,1.1595831,1.0141642,11.9447102
-43.8068188,4.3441315,1.1616768,1.0132325,11.965105
-43.8630552,4.426787,1.1637705,1.0123008,11.9853835
-43.9192786,4.5094512,1.1658643,1.011369,12.0055467
-43.9754883,4.5921248,1.1679869,1.0103051,12.0255954
-44.0316833,4.6748082,1.1701826,1.0089064,12.0455305
-44.0878633,4.7575025,1.1723784,1.0075077,12.065353
-44.1440271,4.8402078,1.1745742,1.006109,12.0850636
-44.2001738,4.9229246,1.17677,1.0047104,12.1046634
-44.2563027,5.0056534,1.1789657,1.0033117,12.124153
-44.3124129,5.0883948,1.1811615,1.001913,12.1435335
-44.3685036,5.1711494,1.1833573,1.0005143,12.1628055
-44.424574,5.2539176,1.1855531,0.9991156,12.1819699
-44.4806233,5.3367001,1.1877488,0.9977169,12.2010276
-44.5366507,5.4194974,1.1900037,0.9959822,12.2199793
-44.5926553,5.50231,1.1924272,0.9932891,12.2388259
-44.6486366,5.5851388,1.1948508,0.9905959,12.2575681
-44.7045936,5.6679841,1.1972743,0.9879027,12.2762067
-44.7605253,5.7508463,1.1996978,0.9852095,12.2947424
-44.8164311,5.833726,1.2021213,0.9825164,12.3131762
-44.87231,5.9166238,1.2045448,0.9798232,12.3315086
-44.9281612,5.9995402,1.2069683,0.97713,12.3497405
-44.983984,6.0824757,1.2093919,0.9744369,12.3678725
-45.0397775,6.1654309,1.2118154,0.9717437,12.3859055
-45.095541,6.2484063,1.2143097,0.9689818,12.4038401
-45.1512735,6.3314024,1.2170335,0.9659977,12.421677
-45.2069743,6.41442,1.2197573,0.9630135,12.439417
-45.2626425,6.4974593,1.222481,0.9600293,12.4570608
-45.3182774,6.5805211,1.2252048,0.9570451,12.474609
-45.373878,6.6636058,1.2279285,0.9540609,12.4920624
-45.4294437,6.7467138,1.2306523,0.9510767,12.5094215
-45.4849734,6.8298459,1.233376,0.9480925,12.5266872
-45.5404665,6.9130024,1.2360998,0.9451084,12.54386
-45.5959221,6.996184,1.2388235,0.9421242,12.5609406
-45.6513393,7.0793911,1.2416257,0.9390477,12.5779297
-45.7067174,7.1626243,1.2447189,0.9356292,12.5948279
-45.7620554,7.245884,1.247812,0.9322106,12.6116358
-45.8173525,7.3291708,1.2509052,0.9287921,12.628354
-45.8726081,7.4124853,1.2539983,0.9253735,12.6449833
-45.9278211,7.495828,1.2570915,0.921955,12.6615242
-45.9829908,7.5791994,1.2601846,0.9185364,12.6779773
-46.0381164,7.6626,1.2632778,0.9151179,12.6943433
-46.093197,7.7460304,1.2663709,0.9116993,12.7106227
-46.1482318,7.829491,1.2694641,0.9082808,12.7268161
-46.20322,7.9129825,1.2726466,0.904788,12.7429241
-46.2581607,7.9965052,1.2762135,0.900976,12.7589473
-46.3130528,8.0800594,1.2797803,0.8971641,12.7748863
-46.3678958,8.1636459,1.2833471,0.8933521,12.7907417
-46.4226888,8.2472652,1.286914,0.8895401,12.806514
-46.4774309,8.3309179,1.2904808,0.8857282,12.8222037
-46.5321214,8.4146045,1.2940476,0.8819162,12.8378115
-46.5867593,8.4983254,1.2976145,0.8781043,12.8533378
-46.6413439,8.5820811,1.3011813,0.8742923,12.8687833
-46.6958743,8.6658723,1.3047481,0.8704803,12.8841484
-46.7503497,8.7496993,1.3084093,0.8665654,12.8994338
-46.8047691,8.8335627,1.3125469,0.86213,12.9146399
-46.8591315,8.9174624,1.3166846,0.8576945,12.9297672
-46.9134363,9.0013994,1.3208223,0.8532591,12.9448163
-46.9676826,9.0853744,1.3249599,0.8488237,12.9597877
-47.0218697,9.1693877,1.3290976,0.8443883,12.9746819
-47.0759966,9.2534398,1.3332353,0.8399528,12.9894994
-47.1300625,9.3375313,1.337373,0.8355174,13.0042407
-47.1840666,9.4216626,1.3415106,0.831082,13.0189063
-47.2380079,9.5058342,1.3456483,0.8266465,13.0334967
-47.2918857,9.5900466,1.3496804,0.8219504,13.0480123
-47.3456992,9.6743003,1.3530722,0.8156736,13.0624538
-47.3994468,9.758595,1.356464,0.8093968,13.0768215
-47.4531283,9.8429319,1.3598558,0.80312,13.0911159
-47.5067428,9.9273116,1.3632475,0.7968431,13.1053375
-47.5602894,10.0117345,1.3666393,0.7905663,13.1194867
-47.6137673,10.096201,1.3700311,0.7842895,13.1335641
-47.6671756,10.1807117,1.3734229,0.7780127,13.14757
-47.7205133,10.2652671,1.3768147,0.7717359,13.1615049
-47.7737797,10.3498675,1.3802065,0.7654591,13.1753694
-47.8269739,10.4345135,1.3834703,0.7598061,13.1891637
-47.8800949,10.5192055,1.3857778,0.7588161,13.2028885
-47.9331414,10.6039432,1.3880852,0.7578262,13.216544
-47.9861129,10.6887279,1.3903926,0.7568362,13.2301307
-48.0390086,10.77356,1.3927,0.7558463,13.2436492
-48.0918276,10.85844,1.3950074,0.7548563,13.2570997
-48.1445689,10.9433684,1.3973148,0.7538664,13.2704827
-48.1972317,11.0283457,1.3996223,0.7528764,13.2837987
-48.2498149,11.1133723,1.4019297,0.7518865,13.2970481
-48.3023177,11.1984488,1.4042371,0.7508965,13.3102312
-48.3547391,11.2835755,1.4061898,0.7501651,13.3233484
-48.4070783,11.3687529,1.4047399,0.7519142,13.3364003
-48.4593338,11.4539807,1.40329,0.7536633,13.3493871
-48.5115051,11.5392601,1.4018401,0.7554123,13.3623093
-48.5635914,11.6245917,1.4003902,0.7571614,13.3751673
-48.6155917,11.7099758,1.3989402,0.7589105,13.3879615
-48.6675049,11.7954129,1.3974903,0.7606596,13.4006922
-48.7193303,11.8809035,1.3960404,0.7624087,13.4133599
-48.7710668,11.9664479,1.3945905,0.7641577,13.4259649
-48.8227135,12.0520467,1.3931406,0.7659068,13.4385076
-48.8742695,12.1377003,1.391652,0.767506,13.4509884
-48.9257337,12.2234091,1.3896555,0.7671371,13.4634077
-48.9771049,12.309173,1.387659,0.7667683,13.4757657
-49.0283826,12.394993,1.3856625,0.7663995,13.488063
-49.0795656,12.4808695,1.3836661,0.7660306,13.5002998
-49.1306531,12.5668029,1.3816696,0.7656618,13.5124766
-49.1816441,12.6527937,1.3796731,0.765293,13.5245936
-49.2325376,12.7388422,1.3776766,0.7649242,13.5366513
-49.2833327,12.824949,1.3756801,0.7645553,13.5486499
-49.3340284,12.9111143,1.3736837,0.7641865,13.5605899
-49.3846236,12.9973386,1.3716099,0.7640125,13.5724716
-49.4351176,13.0836223,1.367977,0.7677721,13.5842953
-49.4855092,13.1699659,1.364344,0.7715317,13.5960613
-49.5357975,13.2563696,1.3607111,0.7752913,13.6077701
-49.5859815,13.342834,1.3570781,0.7790509,13.6194219
-49.6360603,13.4293594,1.3534452,0.7828105,13.6310171
-49.6860328,13.5159461,1.3498122,0.7865702,13.6425561
-49.735898,13.6025945,1.3461793,0.7903298,13.654039
-49.785655,13.6893051,1.3425463,0.7940894,13.6654663
-49.8353027,13.7760782,1.3389134,0.797849,13.6768384
-49.8848403,13.8629141,1.3352741,0.8015737,13.6881554
-49.9342666,13.9498133,1.3313747,0.8038562,13.6994178
-49.9835813,14.0367771,1.3274753,0.8061387,13.7106258
-50.0327833,14.1238046,1.3235759,0.8084211,13.7217797
-50.0818719,14.2108959,1.3196764,0.8107036,13.73288
-50.1308465,14.2980512,1.315777,0.8129861,13.7439268
-50.1797067,14.3852705,1.3118776,0.8152686,13.7549205
-50.2284518,14.472554,1.3079782,0.8175511,13.7658614
-50.2770812,14.5599018,1.3040788,0.8198335,13.7767498
-50.3255943,14.6473139,1.3001793,0.822116,13.787586
-50.3739906,14.7347904,1.2962799,0.8243985,13.7983703
